patient_id,full_name,recorded_ts,birthdate,deathdate,ssn,drivers,passport,prefix,marital,race,ethnicity,gender,birthplace,patient_address,patient_city,patient_state,county,fips,patient_zip,lat,lon,healthcare_expenses,healthcare_coverage,income,age_at_imaging,bodysite_code,bodysite_description,modality_code,modality_description,sop_code,sop_description,procedure_code,encounter_class,encounter_description,base_encounter_cost,total_claim_cost,payer_coverage,encounter_reason,organization_name,organization_address,organization_city,organization_state,organization_zip,provider_name,provider_speciality
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,2001-09-17 15:05:05.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,61,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2756.15,Gingivitis (disorder),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,1998-03-09 15:22:34.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,57,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2756.15,Gingivitis (disorder),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,2000-11-20 15:36:11.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,60,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,4741.65,4691.65,Gingivitis (disorder),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,2004-08-30 15:08:43.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,64,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2771.15,Gingivitis (disorder),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,2001-08-20 15:17:49.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,61,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3143.25,Patient referral for dental care (procedure),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,1991-12-23 13:26:38.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,51,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for problem (procedure),96.45,1257.75,1207.75,Loss of teeth (disorder),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,1997-12-08 14:46:42.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,57,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3143.25,Patient referral for dental care (procedure),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,2000-10-23 15:07:07.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,60,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,4741.65,4691.65,Gingivitis (disorder),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,2000-08-21 15:07:13.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,60,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2756.15,Gingivitis (disorder),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,2006-09-18 14:27:14.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,66,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3158.25,Patient referral for dental care (procedure),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
1f0a6f4c-8df7-9a8a-3f06-8ef7535fea2b,Rolando Lorenzo Reilly,2003-03-17 14:46:18.000000,1940-06-24,2006-12-05,999-96-5586,S99965735,X58692260X,Mr.,D,white,nonhispanic,M,Fargo  North Dakota  US,1097 Larkin Landing,Upham,North Dakota,McHenry County,38049,58789,48.597189506377900,-100.80179186552600,37009.37,725514.64,6237,62,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3143.25,Patient referral for dental care (procedure),ST ANDREWS HOSPITAL,316 OHMER ST,BOTTINEAU,ND,583181045,Iva O'keefe,GENERAL PRACTICE
25a2d95a-ffc7-ee89-e4f7-276b426fac3b,Dalton Eduardo Schneider,1988-12-29 02:03:40.000000,1918-06-04,1989-07-04,999-24-7936,S99966202,X37838179X,Mr.,M,white,nonhispanic,M,Valley City  North Dakota  US,390 Kerluke Harbor Apt 88,Ellendale,North Dakota,Dickey County,38021,58436,46.02620877947760,-98.5546097400534,231687.35,87654.2,38004,70,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,1789.91,1431.92,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
25a2d95a-ffc7-ee89-e4f7-276b426fac3b,Dalton Eduardo Schneider,1984-09-19 03:32:17.000000,1918-06-04,1989-07-04,999-24-7936,S99966202,X37838179X,Mr.,M,white,nonhispanic,M,Valley City  North Dakota  US,390 Kerluke Harbor Apt 88,Ellendale,North Dakota,Dickey County,38021,58436,46.02620877947760,-98.5546097400534,231687.35,87654.2,38004,66,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2244.92,Gingivitis (disorder),OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,584742502,Latoria Eichmann,GENERAL PRACTICE
25a2d95a-ffc7-ee89-e4f7-276b426fac3b,Dalton Eduardo Schneider,1980-08-27 03:17:40.000000,1918-06-04,1989-07-04,999-24-7936,S99966202,X37838179X,Mr.,M,white,nonhispanic,M,Valley City  North Dakota  US,390 Kerluke Harbor Apt 88,Ellendale,North Dakota,Dickey County,38021,58436,46.02620877947760,-98.5546097400534,231687.35,87654.2,38004,62,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,0.0,Patient referral for dental care (procedure),OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,584742502,Latoria Eichmann,GENERAL PRACTICE
25a2d95a-ffc7-ee89-e4f7-276b426fac3b,Dalton Eduardo Schneider,1988-07-02 02:03:40.000000,1918-06-04,1989-07-04,999-24-7936,S99966202,X37838179X,Mr.,M,white,nonhispanic,M,Valley City  North Dakota  US,390 Kerluke Harbor Apt 88,Ellendale,North Dakota,Dickey County,38021,58436,46.02620877947760,-98.5546097400534,231687.35,87654.2,38004,70,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,2096.34,1677.07,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
25a2d95a-ffc7-ee89-e4f7-276b426fac3b,Dalton Eduardo Schneider,1989-06-27 02:03:40.000000,1918-06-04,1989-07-04,999-24-7936,S99966202,X37838179X,Mr.,M,white,nonhispanic,M,Valley City  North Dakota  US,390 Kerluke Harbor Apt 88,Ellendale,North Dakota,Dickey County,38021,58436,46.02620877947760,-98.5546097400534,231687.35,87654.2,38004,71,51185008,Thoracic structure (body structure),CR,Computed Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage – for Presentation,399208008,emergency,Encounter for problem (procedure),65.71,12968.77,10188.61,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
25a2d95a-ffc7-ee89-e4f7-276b426fac3b,Dalton Eduardo Schneider,1982-06-23 03:39:14.000000,1918-06-04,1989-07-04,999-24-7936,S99966202,X37838179X,Mr.,M,white,nonhispanic,M,Valley City  North Dakota  US,390 Kerluke Harbor Apt 88,Ellendale,North Dakota,Dickey County,38021,58436,46.02620877947760,-98.5546097400534,231687.35,87654.2,38004,64,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3580.35,0.0,Gingivitis (disorder),OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,584742502,Latoria Eichmann,GENERAL PRACTICE
25a2d95a-ffc7-ee89-e4f7-276b426fac3b,Dalton Eduardo Schneider,1988-06-14 01:41:05.000000,1918-06-04,1989-07-04,999-24-7936,S99966202,X37838179X,Mr.,M,white,nonhispanic,M,Valley City  North Dakota  US,390 Kerluke Harbor Apt 88,Ellendale,North Dakota,Dickey County,38021,58436,46.02620877947760,-98.5546097400534,231687.35,87654.2,38004,70,51185008,Thoracic structure (body structure),CR,Computed Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage – for Presentation,399208008,ambulatory,Encounter for problem (procedure),96.45,13200.56,10374.05,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
275ca7d7-d814-edc6-f108-1be646f10eeb,Winnie Noel Strosin,2016-02-15 01:35:24.000000,1978-11-12,,999-43-2487,S99930487,X5200650X,Mrs.,M,white,nonhispanic,F,Fargo  North Dakota  US,399 Braun Way,Kentner,North Dakota,Dickey County,,0,46.100554714734000,-98.47210388380110,17017.68,1163462.82,9320,37,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2756.15,Gingivitis (disorder),OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,584742502,Jaime Klein,GENERAL PRACTICE
29eef227-8bbd-3609-1eb8-cf6eeb5899a8,Jaime Curtis Dietrich,2022-12-25 20:14:27.000000,2015-12-27,,999-96-9060,,,,,white,nonhispanic,M,Minot  North Dakota  US,1078 Boehm Bypass Suite 66,West Fargo,North Dakota,Cass County,38017,58078,46.89176982786110,-96.93323574947500,1500.0,24347.2,19789,7,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3143.25,Patient referral for dental care (procedure),ESSENTIA HEALTH FARGO,3000 32ND AVE S,WEST FARGO,ND,580783468,Otha Roberts,GENERAL PRACTICE
29eef227-8bbd-3609-1eb8-cf6eeb5899a8,Jaime Curtis Dietrich,2021-12-19 19:33:36.000000,2015-12-27,,999-96-9060,,,,,white,nonhispanic,M,Minot  North Dakota  US,1078 Boehm Bypass Suite 66,West Fargo,North Dakota,Cass County,38017,58078,46.89176982786110,-96.93323574947500,1500.0,24347.2,19789,5,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3143.25,Patient referral for dental care (procedure),ESSENTIA HEALTH FARGO,3000 32ND AVE S,WEST FARGO,ND,580783468,Otha Roberts,GENERAL PRACTICE
29eef227-8bbd-3609-1eb8-cf6eeb5899a8,Jaime Curtis Dietrich,2025-01-05 20:13:54.000000,2015-12-27,,999-96-9060,,,,,white,nonhispanic,M,Minot  North Dakota  US,1078 Boehm Bypass Suite 66,West Fargo,North Dakota,Cass County,38017,58078,46.89176982786110,-96.93323574947500,1500.0,24347.2,19789,9,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2756.15,Patient referral for dental care (procedure),ESSENTIA HEALTH FARGO,3000 32ND AVE S,WEST FARGO,ND,580783468,Otha Roberts,GENERAL PRACTICE
381bda6f-2660-407a-d0f2-18611ef74110,Claud Swift,2017-02-15 04:15:29.000000,2009-02-10,,999-20-1282,S99943616,,,,native,hispanic,M,Minot  North Dakota  US,902 Boehm Divide,Fort Totten,North Dakota,Benson County,38005,58335,48.019125998866100,-98.99045898974020,5883.27,535866.63,15691,8,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2656.15,Gingivitis (disorder),MERCY HOSPITAL OF DEVILS LAKE,1031 7TH STREET NE,DEVILS LAKE,ND,583012719,Cristi Leannon,GENERAL PRACTICE
381bda6f-2660-407a-d0f2-18611ef74110,Claud Swift,2020-08-21 01:49:33.000000,2009-02-10,,999-20-1282,S99943616,,,,native,hispanic,M,Minot  North Dakota  US,902 Boehm Divide,Fort Totten,North Dakota,Benson County,38005,58335,48.019125998866100,-98.99045898974020,5883.27,535866.63,15691,11,40983000,Structure of upper extremity between shoulder and elbow (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage,713026007,emergency,Emergency room admission (procedure),109.52,883.72,833.72,Fracture of bone (disorder),MERCY HOSPITAL,1031 7TH ST NE,DEVILS LAKE,ND,583012719,Carisa Kutch,GENERAL PRACTICE
381bda6f-2660-407a-d0f2-18611ef74110,Claud Swift,2022-03-23 03:36:02.000000,2009-02-10,,999-20-1282,S99943616,,,,native,hispanic,M,Minot  North Dakota  US,902 Boehm Divide,Fort Totten,North Dakota,Benson County,38005,58335,48.019125998866100,-98.99045898974020,5883.27,535866.63,15691,13,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,5128.75,5078.75,Gingivitis (disorder),MERCY HOSPITAL OF DEVILS LAKE,1031 7TH STREET NE,DEVILS LAKE,ND,583012719,Cristi Leannon,GENERAL PRACTICE
43e06352-117e-fe7e-5b1b-c5529f3e2b84,Rhea Vernetta Hane,2021-10-09 16:26:49.000000,1946-03-30,,999-71-5351,S99962553,X56530351X,Ms.,S,white,nonhispanic,F,Fargo  North Dakota  US,942 Wehner Divide Apt 14,Minot,North Dakota,Ward County,38101,58702,48.21369080990030,-101.34195329832800,34957.15,1988156.12,11596,75,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,3158.25,Patient referral for dental care (procedure),TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,587014470,Brain Deckow,GENERAL PRACTICE
43e06352-117e-fe7e-5b1b-c5529f3e2b84,Rhea Vernetta Hane,2018-09-22 16:54:13.000000,1946-03-30,,999-71-5351,S99962553,X56530351X,Ms.,S,white,nonhispanic,F,Fargo  North Dakota  US,942 Wehner Divide Apt 14,Minot,North Dakota,Ward County,38101,58702,48.21369080990030,-101.34195329832800,34957.15,1988156.12,11596,72,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2771.15,Patient referral for dental care (procedure),TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,587014470,Brain Deckow,GENERAL PRACTICE
43e06352-117e-fe7e-5b1b-c5529f3e2b84,Rhea Vernetta Hane,2020-02-25 18:39:31.000000,1946-03-30,,999-71-5351,S99962553,X56530351X,Ms.,S,white,nonhispanic,F,Fargo  North Dakota  US,942 Wehner Divide Apt 14,Minot,North Dakota,Ward County,38101,58702,48.21369080990030,-101.34195329832800,34957.15,1988156.12,11596,73,40983000,Structure of upper extremity between shoulder and elbow (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage,713026007,emergency,Emergency room admission (procedure),109.52,5255.73,5220.73,Fracture of bone (disorder),NORTHLAND COMMUNITY HEALTH CENTER,1600 2ND SWAVE 19,MINOT,ND,587013459,Jolyn Borer,GENERAL PRACTICE
4e1faa8c-f699-2bb5-1dcf-0d5688c52dfd,Jacinta Keeley Langosh,2018-03-25 19:17:00.000000,1992-05-27,,999-23-9709,S99935285,X56256823X,Ms.,S,white,nonhispanic,F,Langdon  North Dakota  US,698 Hermann Lock,Minot,North Dakota,Ward County,38101,58702,48.17516345460300,-101.32879142370700,829956.13,325382.91,81831,25,72696002,Knee region structure (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage,1290407002,emergency,Emergency room admission (procedure),109.52,496.62,0.0,Injury of knee (disorder),NORTHLAND COMMUNITY HEALTH CENTER,1600 2ND SWAVE 19,MINOT,ND,587013459,Jolyn Borer,GENERAL PRACTICE
4e1faa8c-f699-2bb5-1dcf-0d5688c52dfd,Jacinta Keeley Langosh,2017-08-16 19:36:22.000000,1992-05-27,,999-23-9709,S99935285,X56256823X,Ms.,S,white,nonhispanic,F,Langdon  North Dakota  US,698 Hermann Lock,Minot,North Dakota,Ward County,38101,58702,48.17516345460300,-101.32879142370700,829956.13,325382.91,81831,25,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,0.0,Patient referral for dental care (procedure),TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,587014470,Leland Bernier,GENERAL PRACTICE
4edcce02-fa0f-42c5-9e85-3a22ddbb43ce,Wendell Hayden Harvey,2024-11-21 02:27:10.000000,2014-11-05,,999-28-6422,,,,,white,nonhispanic,M,Minot  North Dakota  US,928 Kemmer Mall Suite 27,Balta,North Dakota,Pierce County,38069,58368,48.28824343600830,-100.09688744469700,28506.85,89308.35,31009,10,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,6677.15,5341.72,Patient referral for dental care (procedure),GOOD SAMARITAN HOSPITAL ASSOCIATION,800 S MAIN AVE,RUGBY,ND,583682118,Numbers Stehr,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2022-07-27 17:59:38.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,80,80891009,Heart structure (body structure),US,Ultrasound,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multiframe Image Storage,40701008,ambulatory,Encounter for problem (procedure),96.45,815.26,652.2,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2019-02-25 17:59:38.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,76,344001,Ankle region structure (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage,1290459008,emergency,Emergency room admission (procedure),109.52,15584.16,12467.33,Fracture of bone (disorder),ALTRU'S HOME HEALTH,1380 SOUTH COLUMBIA RD,WARREN,ND,567621103,Laci O'keefe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2023-10-05 19:09:31.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,81,51185008,Thoracic structure (body structure),CR,Computed Radiography,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image Storage – for Presentation,399208008,emergency,Encounter for problem (procedure),65.71,4130.6,3304.47,Chronic congestive heart failure (disorder),NORTHWOOD DEACONESS HEALTH CENTER,4 N PARK ST,NORTHWOOD,ND,582674102,Noe Howe,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2014-12-16 20:02:20.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,72,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,3193.25,2554.6,Patient referral for dental care (procedure),PAM CUBED REHABILITATION HOSPITAL OF FARGO LLC,4671 38TH ST S,FARGO,ND,581047866,Logan Fisher,GENERAL PRACTICE
6ab6ecaa-11c4-009a-5c1b-9977a5a5708d,Pat Trevor Champlin,2023-01-31 20:19:06.000000,1942-07-28,2023-10-06,999-37-3085,S99980858,X86961898X,Mr.,M,white,nonhispanic,M,Minot  North Dakota  US,876 Schimmel Vista Unit 84,Fargo,North Dakota,Cass County,38017,58103,46.68120422161460,-96.86944038579040,148582.36,742391.04,26504,80,700016008,Structure of region of internal part of mouth (body structure),DX,Digital Radiography,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image Storage - For Presentation,241046008,ambulatory,Encounter for check up (procedure),96.45,2806.15,2244.92,Gingivitis (disorder),PAM CUBED REHABILITATION HOSPITAL OF FARGO LLC,4671 38TH ST S,FARGO,ND,581047866,Logan Fisher,GENERAL PRACTICE
